GEOID,NAME,population,state,county,tract
06001400100,Census Tract 4001; Alameda County; California,3132,06,001,400100
06077003405,Census Tract 34.05; San Joaquin County; California,3914,06,077,003405
06077003406,Census Tract 34.06; San Joaquin County; California,3392,06,077,003406
06077003407,Census Tract 34.07; San Joaquin County; California,2517,06,077,003407
06077003409,Census Tract 34.09; San Joaquin County; California,4351,06,077,003409
06077003410,Census Tract 34.10; San Joaquin County; California,6634,06,077,003410
06077003501,Census Tract 35.01; San Joaquin County; California,2256,06,077,003501
06077003502,Census Tract 35.02; San Joaquin County; California,2695,06,077,003502
06077003503,Census Tract 35.03; San Joaquin County; California,8989,06,077,003503
06077003504,Census Tract 35.04; San Joaquin County; California,8195,06,077,003504
06077003601,Census Tract 36.01; San Joaquin County; California,2748,06,077,003601
06077003602,Census Tract 36.02; San Joaquin County; California,4293,06,077,003602
06077003700,Census Tract 37; San Joaquin County; California,3375,06,077,003700
06077003803,Census Tract 38.03; San Joaquin County; California,6109,06,077,003803
06077003804,Census Tract 38.04; San Joaquin County; California,5960,06,077,003804
06077003805,Census Tract 38.05; San Joaquin County; California,3099,06,077,003805
06077003806,Census Tract 38.06; San Joaquin County; California,3774,06,077,003806
06077003807,Census Tract 38.07; San Joaquin County; California,3061,06,077,003807
06077003808,Census Tract 38.08; San Joaquin County; California,4360,06,077,003808
06077003900,Census Tract 39; San Joaquin County; California,1305,06,077,003900
06077004001,Census Tract 40.01; San Joaquin County; California,2223,06,077,004001
06077004003,Census Tract 40.03; San Joaquin County; California,4954,06,077,004003
06077004004,Census Tract 40.04; San Joaquin County; California,7684,06,077,004004
06077004104,Census Tract 41.04; San Joaquin County; California,4459,06,077,004104
06077004105,Census Tract 41.05; San Joaquin County; California,5319,06,077,004105
06077004106,Census Tract 41.06; San Joaquin County; California,2823,06,077,004106
06077004107,Census Tract 41.07; San Joaquin County; California,3550,06,077,004107
06077004108,Census Tract 41.08; San Joaquin County; California,8063,06,077,004108
06077004202,Census Tract 42.02; San Joaquin County; California,1765,06,077,004202
06077004203,Census Tract 42.03; San Joaquin County; California,4452,06,077,004203
06077004204,Census Tract 42.04; San Joaquin County; California,2694,06,077,004204
06077004205,Census Tract 42.05; San Joaquin County; California,3236,06,077,004205
06077004206,Census Tract 42.06; San Joaquin County; California,2958,06,077,004206
06077004302,Census Tract 43.02; San Joaquin County; California,6563,06,077,004302
06077004305,Census Tract 43.05; San Joaquin County; California,5518,06,077,004305
06077004307,Census Tract 43.07; San Joaquin County; California,4002,06,077,004307
06077004308,Census Tract 43.08; San Joaquin County; California,3952,06,077,004308
06077004309,Census Tract 43.09; San Joaquin County; California,2475,06,077,004309
06077004310,Census Tract 43.10; San Joaquin County; California,3058,06,077,004310
06077004402,Census Tract 44.02; San Joaquin County; California,6069,06,077,004402
06077004403,Census Tract 44.03; San Joaquin County; California,3628,06,077,004403
06077004404,Census Tract 44.04; San Joaquin County; California,4233,06,077,004404
06077004501,Census Tract 45.01; San Joaquin County; California,2382,06,077,004501
06077004502,Census Tract 45.02; San Joaquin County; California,4311,06,077,004502
06077004600,Census Tract 46; San Joaquin County; California,6663,06,077,004600
06077004701,Census Tract 47.01; San Joaquin County; California,3190,06,077,004701
06077004703,Census Tract 47.03; San Joaquin County; California,3655,06,077,004703
06077004704,Census Tract 47.04; San Joaquin County; California,5575,06,077,004704
06077004800,Census Tract 48; San Joaquin County; California,5333,06,077,004800
06077004903,Census Tract 49.03; San Joaquin County; California,2732,06,077,004903
06077004904,Census Tract 49.04; San Joaquin County; California,4694,06,077,004904
06077004905,Census Tract 49.05; San Joaquin County; California,2819,06,077,004905
06077004906,Census Tract 49.06; San Joaquin County; California,3341,06,077,004906
06077005001,Census Tract 50.01; San Joaquin County; California,6459,06,077,005001
06077005003,Census Tract 50.03; San Joaquin County; California,6709,06,077,005003
06077005004,Census Tract 50.04; San Joaquin County; California,5800,06,077,005004
06077005106,Census Tract 51.06; San Joaquin County; California,15336,06,077,005106
06077005108,Census Tract 51.08; San Joaquin County; California,5273,06,077,005108
06077005109,Census Tract 51.09; San Joaquin County; California,3419,06,077,005109
06077005119,Census Tract 51.19; San Joaquin County; California,12380,06,077,005119
06077005122,Census Tract 51.22; San Joaquin County; California,8151,06,077,005122
06077005123,Census Tract 51.23; San Joaquin County; California,4031,06,077,005123
06077005124,Census Tract 51.24; San Joaquin County; California,3383,06,077,005124
06077005125,Census Tract 51.25; San Joaquin County; California,2213,06,077,005125
06077005126,Census Tract 51.26; San Joaquin County; California,5166,06,077,005126
06077005127,Census Tract 51.27; San Joaquin County; California,7077,06,077,005127
06077005129,Census Tract 51.29; San Joaquin County; California,4266,06,077,005129
06077005130,Census Tract 51.30; San Joaquin County; California,3172,06,077,005130
06077005131,Census Tract 51.31; San Joaquin County; California,6967,06,077,005131
06077005132,Census Tract 51.32; San Joaquin County; California,3002,06,077,005132
06077005133,Census Tract 51.33; San Joaquin County; California,4242,06,077,005133
06077005134,Census Tract 51.34; San Joaquin County; California,5158,06,077,005134
06077005135,Census Tract 51.35; San Joaquin County; California,7945,06,077,005135
06077005136,Census Tract 51.36; San Joaquin County; California,3247,06,077,005136
06077005137,Census Tract 51.37; San Joaquin County; California,9636,06,077,005137
06077005138,Census Tract 51.38; San Joaquin County; California,3128,06,077,005138
06077005139,Census Tract 51.39; San Joaquin County; California,3815,06,077,005139
06077005140,Census Tract 51.40; San Joaquin County; California,3948,06,077,005140
06077005141,Census Tract 51.41; San Joaquin County; California,3418,06,077,005141
06077005208,Census Tract 52.08; San Joaquin County; California,6594,06,077,005208
06077005211,Census Tract 52.11; San Joaquin County; California,4801,06,077,005211
06077005212,Census Tract 52.12; San Joaquin County; California,7945,06,077,005212
06077005213,Census Tract 52.13; San Joaquin County; California,3809,06,077,005213
06077005214,Census Tract 52.14; San Joaquin County; California,11911,06,077,005214
06077005215,Census Tract 52.15; San Joaquin County; California,4568,06,077,005215
06077005216,Census Tract 52.16; San Joaquin County; California,5388,06,077,005216
06077005217,Census Tract 52.17; San Joaquin County; California,3589,06,077,005217
06077005218,Census Tract 52.18; San Joaquin County; California,3470,06,077,005218
06077005219,Census Tract 52.19; San Joaquin County; California,5075,06,077,005219
06077005220,Census Tract 52.20; San Joaquin County; California,2469,06,077,005220
06077005221,Census Tract 52.21; San Joaquin County; California,9357,06,077,005221
06077005222,Census Tract 52.22; San Joaquin County; California,4839,06,077,005222
06077005223,Census Tract 52.23; San Joaquin County; California,11561,06,077,005223
06077005224,Census Tract 52.24; San Joaquin County; California,5624,06,077,005224
06077005225,Census Tract 52.25; San Joaquin County; California,3422,06,077,005225
06077005303,Census Tract 53.03; San Joaquin County; California,6338,06,077,005303
06077005307,Census Tract 53.07; San Joaquin County; California,3188,06,077,005307
06077005308,Census Tract 53.08; San Joaquin County; California,3873,06,077,005308
06077005309,Census Tract 53.09; San Joaquin County; California,2804,06,077,005309
06077005310,Census Tract 53.10; San Joaquin County; California,4171,06,077,005310
06077005311,Census Tract 53.11; San Joaquin County; California,3029,06,077,005311
06077005312,Census Tract 53.12; San Joaquin County; California,3391,06,077,005312
06077005403,Census Tract 54.03; San Joaquin County; California,6431,06,077,005403
06077005405,Census Tract 54.05; San Joaquin County; California,3653,06,077,005405
06077005406,Census Tract 54.06; San Joaquin County; California,3091,06,077,005406
06077005502,Census Tract 55.02; San Joaquin County; California,5279,06,077,005502
06077005503,Census Tract 55.03; San Joaquin County; California,2030,06,077,005503
06077980000,Census Tract 9800; San Joaquin County; California,827,06,077,980000
06079010016,Census Tract 100.16; San Luis Obispo County; California,5532,06,079,010016
06079010017,Census Tract 100.17; San Luis Obispo County; California,4174,06,079,010017
06079010101,Census Tract 101.01; San Luis Obispo County; California,1673,06,079,010101
06079010103,Census Tract 101.03; San Luis Obispo County; California,3786,06,079,010103
06079010104,Census Tract 101.04; San Luis Obispo County; California,3260,06,079,010104
06079010202,Census Tract 102.02; San Luis Obispo County; California,5825,06,079,010202
06079010204,Census Tract 102.04; San Luis Obispo County; California,5307,06,079,010204
06079010205,Census Tract 102.05; San Luis Obispo County; California,5627,06,079,010205
06079010206,Census Tract 102.06; San Luis Obispo County; California,3170,06,079,010206
06079010207,Census Tract 102.07; San Luis Obispo County; California,4088,06,079,010207
06079010301,Census Tract 103.01; San Luis Obispo County; California,3995,06,079,010301
06079010302,Census Tract 103.02; San Luis Obispo County; California,3093,06,079,010302
06079010303,Census Tract 103.03; San Luis Obispo County; California,3109,06,079,010303
06079010403,Census Tract 104.03; San Luis Obispo County; California,3972,06,079,010403
06079010404,Census Tract 104.04; San Luis Obispo County; California,2006,06,079,010404
06079010504,Census Tract 105.04; San Luis Obispo County; California,2427,06,079,010504
06079010505,Census Tract 105.05; San Luis Obispo County; California,3492,06,079,010505
06079010506,Census Tract 105.06; San Luis Obispo County; California,2335,06,079,010506
06079010602,Census Tract 106.02; San Luis Obispo County; California,3934,06,079,010602
06079010603,Census Tract 106.03; San Luis Obispo County; California,1446,06,079,010603
06079010701,Census Tract 107.01; San Luis Obispo County; California,4434,06,079,010701
